405833,1.616,1.059,29.020,20.984,5.8,1,1,20240522140542.000,43.771764,-0.042231,96.837,5.80
405996,2.463,2.433,28.941,21.682,5.8,1,1,20240522140542.000,43.771764,-0.042231,96.837,5.80
406156,5.598,6.727,28.777,22.065,5.9,1,1,20240522140543.000,43.771807,-0.042283,96.039,5.90
406321,4.629,5.367,28.780,22.088,5.9,1,1,20240522140543.000,43.771807,-0.042283,96.039,5.90
406490,4.501,4.434,28.839,22.160,5.9,1,1,20240522140543.000,43.771807,-0.042283,96.039,5.90
406649,4.816,6.022,28.833,22.115,5.9,1,1,20240522140543.000,43.771807,-0.042283,96.039,5.90
406812,4.599,4.738,28.819,22.122,5.9,1,1,20240522140543.000,43.771807,-0.042283,96.039,5.90
406975,4.601,5.064,28.848,22.116,5.9,1,1,20240522140543.000,43.771807,-0.042283,96.039,5.90
407140,4.578,5.107,28.804,22.133,5.9,1,1,20240522140543.000,43.771807,-0.042283,96.039,5.90
407302,4.370,4.828,28.831,22.151,5.9,1,1,20240522140544.000,43.771848,-0.042334,95.936,5.94
407468,4.421,4.831,28.844,22.154,5.9,1,1,20240522140544.000,43.771848,-0.042334,95.936,5.94
407631,3.894,4.554,28.856,22.146,5.9,1,1,20240522140544.000,43.771848,-0.042334,95.936,5.94
407796,4.199,4.291,28.846,22.153,5.9,1,1,20240522140544.000,43.771848,-0.042334,95.936,5.94
407957,4.696,5.354,28.817,22.093,5.9,1,1,20240522140544.000,43.771848,-0.042334,95.936,5.94
408120,4.462,4.627,28.814,22.137,5.9,1,1,20240522140544.000,43.771848,-0.042334,95.936,5.94
408285,4.391,4.901,28.821,22.157,6.0,1,1,20240522140545.000,43.771891,-0.042395,95.912,6.04
408448,5.178,6.206,28.767,22.057,6.0,1,1,20240522140545.000,43.771891,-0.042395,95.912,6.04
408611,4.805,6.146,28.775,22.112,6.0,1,1,20240522140545.000,43.771891,-0.042395,95.912,6.04
408772,5.546,6.133,28.794,22.074,6.0,1,1,20240522140545.000,43.771891,-0.042395,95.912,6.04
408933,5.782,6.899,28.738,22.020,6.0,1,1,20240522140545.000,43.771891,-0.042395,95.912,6.04
409094,5.045,6.682,28.746,22.089,6.0,1,1,20240522140545.000,43.771891,-0.042395,95.912,6.04
409260,5.801,7.323,28.773,22.029,6.1,1,1,20240522140546.000,43.771931,-0.042443,96.176,6.07
409423,5.743,7.589,28.699,22.026,6.1,1,1,20240522140546.000,43.771931,-0.042443,96.176,6.07
409586,6.048,6.339,28.741,22.058,6.1,1,1,20240522140546.000,43.771931,-0.042443,96.176,6.07
409749,6.215,7.081,28.716,21.988,6.1,1,1,20240522140546.000,43.771931,-0.042443,96.176,6.07
409917,6.275,7.353,28.704,22.032,6.1,1,1,20240522140546.000,43.771931,-0.042443,96.176,6.07
410085,5.771,7.651,28.709,22.024,6.1,1,1,20240522140546.000,43.771931,-0.042443,96.176,6.07
410248,6.618,7.567,28.689,21.981,5.9,1,1,20240522140547.000,43.771969,-0.042498,96.062,5.94
410411,5.949,6.907,28.711,21.994,5.9,1,1,20240522140547.000,43.771969,-0.042498,96.062,5.94
410574,6.854,8.221,28.659,21.984,5.9,1,1,20240522140547.000,43.771969,-0.042498,96.062,5.94
410737,6.768,8.287,28.650,21.979,5.9,1,1,20240522140547.000,43.771969,-0.042498,96.062,5.94
